,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.17927592992782593,-1.093338966369629,-1.0926167964935303,-0.09159541130065918,0.8429937958717346,0.9964898228645325,-1.1673728227615356,0.2716147005558014,1.5843666791915894,2.4770400524139404,1.6281225681304932,-0.9212508797645569,-0.36026549339294434,-1.565571904182434,0.020097415894269943,-0.3179222047328949
1,0.047883812338113785,0.4795118570327759,-0.10540851950645447,-0.43126213550567627,-0.5023902654647827,0.17218397557735443,-0.0013364513870328665,0.07664673030376434,0.14006856083869934,1.5673834085464478,-0.7616105079650879,0.8520022034645081,0.3329123556613922,0.8516305088996887,-1.437198281288147,-1.7255873680114746
2,-0.9073405265808105,-0.4369843900203705,-1.2889409065246582,-1.205464482307434,-0.8335081934928894,-1.2827930450439453,0.6398236155509949,1.4763157367706299,0.5199679136276245,-0.6286581158638,1.3995442390441895,0.17394369840621948,-1.260411262512207,-1.6137458086013794,-0.5142286419868469,0.18960215151309967
3,-0.9125128984451294,0.8023108839988708,1.3842254877090454,0.9540428519248962,-0.21070556342601776,1.0967968702316284,0.47757863998413086,-0.3020969033241272,-0.5823856592178345,0.35836678743362427,0.09431985020637512,-0.7425912618637085,2.937272787094116,1.6257416009902954,1.2879341840744019,-1.247222900390625
4,-0.04605426266789436,-0.5576863884925842,-2.213568925857544,-0.09237658977508545,-0.6193704605102539,-1.8572280406951904,-3.0316925048828125,-0.345063716173172,0.452687531709671,-0.44456011056900024,-0.05191219598054886,-0.3092544376850128,0.02165810950100422,-1.6940653324127197,-1.2964411973953247,-1.0840617418289185
5,0.0962846577167511,-1.8986999988555908,-0.5743914246559143,-0.2734222114086151,0.038358792662620544,0.43553653359413147,0.13015200197696686,2.261857271194458,-1.081167221069336,-0.23960387706756592,-1.3805456161499023,-0.26638466119766235,0.17383593320846558,-1.4058377742767334,0.9169062972068787,0.6020634770393372
6,-0.6016255617141724,1.02277410030365,1.872488021850586,-2.308974504470825,1.2694371938705444,-0.8128083944320679,-1.8776278495788574,-0.9926299452781677,-1.2132476568222046,0.3440113365650177,0.3809024393558502,-0.16661250591278076,0.8189460039138794,0.17608274519443512,0.6623184680938721,0.7481253147125244
7,2.378166913986206,0.11813430488109589,-0.16535307466983795,0.04333404824137688,2.7491586208343506,0.7023187279701233,-0.8536580204963684,-0.07439133524894714,1.2007818222045898,0.7580013275146484,0.10416095703840256,0.9067738056182861,0.3490917980670929,-0.2107522338628769,0.5617339611053467,-0.545934796333313
8,-0.0053086006082594395,0.04447873309254646,-1.7433342933654785,0.40384218096733093,0.26787278056144714,-0.26654160022735596,0.33248528838157654,-0.8616675734519958,-0.16897214949131012,-0.0247079748660326,0.8038459420204163,0.4319930374622345,0.9551608562469482,-0.8157371282577515,0.6204297542572021,-0.2281586080789566
9,0.623245120048523,0.8758269548416138,1.7305136919021606,-1.7065738439559937,-0.027100462466478348,0.13009677827358246,-1.3587816953659058,1.3942029476165771,0.5021683573722839,0.6165479421615601,-0.5151594281196594,-0.3091081380844116,0.7575339674949646,-0.31827759742736816,-0.9852741360664368,-0.07527094334363937
10,-1.3203562498092651,0.0328475683927536,-0.13124381005764008,-0.08899057656526566,0.9748300909996033,-0.1641092449426651,0.47663483023643494,0.25270193815231323,-0.8755426406860352,-1.1846925020217896,-0.18049074709415436,-0.021886495873332024,0.6251950263977051,0.8755229711532593,0.7771331667900085,0.4800585210323334
11,-1.3887567520141602,0.7460830211639404,1.1519654989242554,0.11235085129737854,-1.7117129564285278,-0.10267634689807892,-0.5463905334472656,1.7832728624343872,1.302578091621399,-0.9151549339294434,-0.9771432876586914,-0.10277600586414337,0.0622316412627697,-0.09569260478019714,0.17087915539741516,0.6982361078262329
12,-0.29901549220085144,-0.20159779489040375,1.2180147171020508,0.009744674898684025,-0.15521830320358276,0.19356976449489594,-0.09409067034721375,0.5511700510978699,0.7690020799636841,-0.8056735992431641,-0.6758508682250977,0.2722773849964142,0.5994499921798706,-0.09719888865947723,0.2782655954360962,-1.1095855236053467
13,0.8153005242347717,1.1252517700195312,0.34459859132766724,0.17931625247001648,0.5533800721168518,0.5001669526100159,-1.3082579374313354,-1.0652434825897217,-0.4427506625652313,-1.9965120553970337,1.65241277217865,-1.118520975112915,-1.426718831062317,-0.17479416728019714,1.2987864017486572,-0.06542862206697464
14,-0.27574050426483154,-2.3083853721618652,-0.8102677464485168,-0.611823320388794,1.2890756130218506,0.7410140633583069,0.4540954530239105,-1.0895054340362549,-0.75430828332901,0.6902880668640137,2.9278922080993652,1.5399584770202637,-0.21302500367164612,-0.22036047279834747,-0.9131113886833191,0.4062863886356354
15,0.08056138455867767,-0.11992797255516052,-0.05912526324391365,0.1866328865289688,0.0660974457859993,0.432193398475647,-0.8332635164260864,0.6428677439689636,-1.1810340881347656,0.003930939361453056,0.30953872203826904,0.250593900680542,-0.3116034269332886,-1.1007224321365356,0.8508217930793762,-1.4877145290374756
16,1.7580838203430176,0.8272722959518433,0.7855282425880432,0.13818947970867157,-1.204990029335022,-1.5609123706817627,0.5902887582778931,-0.15608114004135132,2.393038272857666,-0.1433325707912445,0.03751532360911369,0.5789065361022949,1.0222066640853882,-1.7124929428100586,-1.8180526494979858,-0.9526438117027283
17,-2.54913330078125,-0.689461350440979,-0.5568800568580627,-1.11513352394104,0.12211082130670547,0.5590841770172119,-0.010803895071148872,-0.17187857627868652,-0.5986373424530029,-2.7608091831207275,1.1026121377944946,-0.3542448878288269,-0.8354735970497131,0.7568119168281555,-0.7493588924407959,0.8563412427902222
